Id,WnvPresent
76416,0.39384247843343395
76417,0.3938253263580995
76418,0.3938081745444484
76419,0.393791022992519
76420,0.39377387170234956
76421,0.39375672067397843
76422,0.3937395699074438
76423,0.393722419402784
76424,0.3937052691600374
76425,0.39368811917924196
76426,0.39367096946043617
76427,0.3936538200036582
76428,0.39363667080894643
76429,0.393619521876339
76430,0.3936023732058741
76431,0.39358522479759017
76432,0.3935680766515254
76433,0.39355092876771797
76434,0.39353378114620613
76435,0.393516633787028
76436,0.39349948669022217
76437,0.39348233985582654
76438,0.3934651932838795
76439,0.39344804697441915
76440,0.3934309009274839
76441,0.39341375514311194
76442,0.3933966096213413
76443,0.39337946436221044
76444,0.3933623193657574
76445,0.3933451746320204
76446,0.3933280301610378
76447,0.39331088595284774
76448,0.39329374200748835
76449,0.39327659832499795
76450,0.3932594549054147
76451,0.3932423117487767
76452,0.39322516885512226
76453,0.3932080262244896
76454,0.3931908838569168
76455,0.39317374175244213
76456,0.39315659991110374
76457,0.3931394583329398
76458,0.3931223170179886
76459,0.3931051759662882
76460,0.39308803517787677
76461,0.39307089465279255
76462,0.39305375439107365
76463,0.3930366143927584
76464,0.3930194746578847
76465,0.3930023351864908
76466,0.3929851959786152
76467,0.39296805703429555
76468,0.3929509183535703
76469,0.3929337799364775
76470,0.39291664178305535
76471,0.392899503893342
76472,0.39288236626737555
76473,0.39286522890519415
76474,0.3928480918068361
76475,0.3928309549723393
76476,0.392813818401742
76477,0.39279668209508234
76478,0.3927795460523984
76479,0.3927624102737284
76480,0.39274527475911036
76481,0.3927281395085824
76482,0.3927110045221827
76483,0.39269386979994947
76484,0.39267673534192066
76485,0.3926596011481345
76486,0.392642467218629
76487,0.39262533355344226
76488,0.39260820015261244
76489,0.39259106701617774
76490,0.39257393414417613
76491,0.39255680153664574
76492,0.3925396691936246
76493,0.39252253711515095
76494,0.39250540530126277
76495,0.3924882737519982
76496,0.3924711424673953
76497,0.39245401144749203
76498,0.39243688069232685
76499,0.39241975020193737
76500,0.3924026199763619
76501,0.3923854900156385
76502,0.3923683603198052
76503,0.3923512308889001
76504,0.39233410172296135
76505,0.39231697282202677
76506,0.3922998441861347
76507,0.392282715815323
76508,0.3922655877096298
76509,0.3922484598690932
76510,0.39223133229375123
76511,0.39221420498364173
76512,0.3921970779388031
76513,0.392179951159273
76514,0.3921628246450898
76515,0.39214569839629143
76516,0.39212857241291577
76517,0.3921114466950011
76518,0.3920943212425852
76519,0.39207719605570635
76520,0.39206007113440233
76521,0.39204294647871135
76522,0.39202582208867126
76523,0.39200869796432036
76524,0.3919915741056963
76525,0.3919744505128374
76526,0.3919573271857814
76527,0.3919402041245665
76528,0.39192308132923065
76529,0.3919059587998119
76530,0.3918888365363481
76531,0.3918717145388773
76532,0.39185459280743773
76533,0.39183747134206703
76534,0.3918203501428034
76535,0.3918032292096847
76536,0.39178610854274903
76537,0.3917689881420343
76538,0.39175186800757855
76539,0.39173474813941966
76540,0.39171762853759573
76541,0.39170050920214466
76542,0.3916833901331043
76543,0.39166627133051285
76544,0.3916491527944081
76545,0.39163203452482803
76546,0.39161491652181063
76547,0.3915977987853939
76548,0.39158068131561574
76549,0.3915635641125141
76550,0.39154644717612697
76551,0.39152933050649225
76552,0.39151221410364784
76553,0.39149509796763177
76554,0.39147798209848184
76555,0.3914608664962361
76556,0.3914437511609326
76557,0.39142663609260914
76558,0.3914095212913035
76559,0.3913924067570538
76560,0.39137529248989783
76561,0.3913581784898737
76562,0.39134106475701913
76563,0.3913239512913722
76564,0.3913068380929706
76565,0.3912897251618526
76566,0.39127261249805567
76567,0.391255500101618
76568,0.39123838797257743
76569,0.3912212761109718
76570,0.3912041645168391
76571,0.3911870531902171
76572,0.39116994213114387
76573,0.39115283133965717
76574,0.3911357208157949
76575,0.39111861055959485
76576,0.39110150057109505
76577,0.39108439085033336
76578,0.39106728139734764
76579,0.3910501722121757
76580,0.39103306329485554
76581,0.3910159546454249
76582,0.39099884626392173
76583,0.39098173815038373
76584,0.39096463030484896
76585,0.3909475227273552
76586,0.3909304154179403
76587,0.3909133083766422
76588,0.3908962016034985
76589,0.39087909509854746
76590,0.39086198886182655
76591,0.3908448828933737
76592,0.39082777719322676
76593,0.39081067176142376
76594,0.39079356659800213
76595,0.3907764617030001
76596,0.3907593570764553
76597,0.3907422527184057
76598,0.39072514862888896
76599,0.3907080448079429
76600,0.3906909412556055
76601,0.3906738379719144
76602,0.39065673495690756
76603,0.39063963221062276
76604,0.39062252973309763
76605,0.3906054275243703
76606,0.3905883255844783
76607,0.39057122391345955
76608,0.39055412251135174
76609,0.3905370213781928
76610,0.39051992051402046
76611,0.39050281991887253
76612,0.39048571959278683
76613,0.39046861953580103
76614,0.3904515197479531
76615,0.3904344202292806
76616,0.39041732097982146
76617,0.39040022199961344
76618,0.39038312328869423
76619,0.39036602484710164
76620,0.39034892667487353
76621,0.39033182877204753
76622,0.39031473113866155
76623,0.3902976337747532
76624,0.3902805366803602
76625,0.39026343985552053
76626,0.3902463433002717
76627,0.3902292470146516
76628,0.39021215099869794
76629,0.3901950552524485
76630,0.390177959775941
76631,0.3901608645692132
76632,0.39014376963230274
76633,0.3901266749652475
76634,0.3901095805680851
76635,0.3900924864408532
76636,0.3900753925835897
76637,0.39005829899633226
76638,0.3900412056791186
76639,0.3900241126319865
76640,0.3900070198549735
76641,0.38998992734811744
76642,0.3899728351114559
76643,0.3899557431450269
76644,0.38993865144886786
76645,0.38992156002301653
76646,0.38990446886751073
76647,0.389887377982388
76648,0.3898702873676861
76649,0.38985319702344273
76650,0.38983610694969567
76651,0.38981901714648237
76652,0.3898019276138407
76653,0.3897848383518083
76654,0.38976774936042297
76655,0.3897506606397221
76656,0.3897335721897437
76657,0.3897164840105251
76658,0.3896993961021043
76659,0.38968230846451873
76660,0.3896652210978062
76661,0.38964813400200426
76662,0.3896310471771506
76663,0.38961396062328296
76664,0.3895968743404388
76665,0.38957978832865603
76666,0.38956270258797204
76667,0.3895456171184247
76668,0.38952853192005155
76669,0.3895114469928901
76670,0.38949436233697826
76671,0.38947727795235354
76672,0.3894601938390534
76673,0.3894431099971158
76674,0.3894260264265781
76675,0.38940894312747804
76676,0.3893918600998532
76677,0.38937477734374126
76678,0.38935769485917976
76679,0.3893406126462064
76680,0.3893235307048588
76681,0.3893064490351744
76682,0.389289367637191
76683,0.38927228651094603
76684,0.38925520565647737
76685,0.38923812507382227
76686,0.38922104476301855
76687,0.38920396472410373
76688,0.3891868849571155
76689,0.38916980546209123
76690,0.3891527262390689
76691,0.38913564728808553
76692,0.3891185686091792
76693,0.3891014902023872
76694,0.38908441206774724
76695,0.3890673342052968
76696,0.38905025661507364
76697,0.38903317929711506
76698,0.38901610225145883
76699,0.38899902547814247
76700,0.38898194897720334
76701,0.3889648727486794
76702,0.3889477967926078
76703,0.38893072110902627
76704,0.38891364569797243
76705,0.3888965705594838
76706,0.38887949569359775
76707,0.388862421100352
76708,0.3888453467797841
76709,0.38882827273193143
76710,0.38881119895683164
76711,0.38879412545452224
76712,0.3887770522250407
76713,0.3887599792684248
76714,0.38874290658471167
76715,0.3887258341739392
76716,0.3887087620361445
76717,0.3886916901713655
76718,0.3886746185796395
76719,0.38865754726100393
76720,0.38864047621549663
76721,0.3886234054431547
76722,0.388606334944016
76723,0.38858926471811767
76724,0.3885721947654975
76725,0.38855512508619283
76726,0.38853805568024125
76727,0.38852098654768014
76728,0.38850391768854714
76729,0.3884868491028795
76730,0.38846978079071515
76731,0.38845271275209103
76732,0.38843564498704486
76733,0.3884185774956141
76734,0.3884015102778363
76735,0.38838444333374883
76736,0.3883673766633891
76737,0.38835031026679484
76738,0.38833324414400316
76739,0.3883161782950517
76740,0.38829911271997797
76741,0.3882820474188194
76742,0.3882649823916133
76743,0.3882479176383972
76744,0.3882308531592085
76745,0.3882137889540849
76746,0.3881967250230635
76747,0.3881796613661819
76748,0.38816259798347746
76749,0.3881455348749877
76750,0.38812847204075
76751,0.38811140948080186
76752,0.3880943471951806
76753,0.38807728518392365
76754,0.3880602234470686
76755,0.38804316198465255
76756,0.38802610079671324
76757,0.38800903988328783
76758,0.38799197924441386
76759,0.3879749188801287
76760,0.3879578587904698
76761,0.38794079897547445
76762,0.38792373943518027
76763,0.3879066801696243
76764,0.38788962117884435
76765,0.3878725624628773
76766,0.3878555040217611
76767,0.38783844585553284
76768,0.38782138796422977
76769,0.38780433034788964
76770,0.3877872730065496
76771,0.3877702159402469
76772,0.38775315914901914
76773,0.38773610263290353
76774,0.3877190463919376
76775,0.38770199042615855
76776,0.38768493473560384
76777,0.3876678793203109
76778,0.38765082418031677
76779,0.3876337693156593
76780,0.3876167147263754
76781,0.38759966041250266
76782,0.3875826063740782
76783,0.38756555261113956
76784,0.3875484991237241
76785,0.3875314459118691
76786,0.3875143929756118
76787,0.3874973403149898
76788,0.38748028793004
76789,0.3874632358208001
76790,0.38744618398730735
76791,0.38742913242959887
76792,0.3874120811477122
76793,0.3873950301416845
76794,0.3873779794115534
76795,0.3873609289573558
76796,0.38734387877912924
76797,0.3873268288769109
76798,0.38730977925073823
76799,0.3872927299006484
76800,0.3872756808266788
76801,0.3872586320288666
76802,0.38724158350724935
76803,0.38722453526186407
76804,0.3872074872927482
76805,0.38719043959993893
76806,0.38717339218347363
76807,0.38715634504338947
76808,0.38713929817972387
76809,0.387122251592514
76810,0.38710520528179715
76811,0.38708815924761064
76812,0.3870711134899916
76813,0.38705406800897757
76814,0.3870370228046055
76815,0.3870199778769129
76816,0.3870029332259367
76817,0.3869858888517145
76818,0.38696884475428334
76819,0.38695180093368065
76820,0.3869347573899435
76821,0.38691771412310916
76822,0.38690067113321486
76823,0.386883628420298
76824,0.38686658598439566
76825,0.3868495438255451
76826,0.38683250194378355
76827,0.38681546033914826
76828,0.38679841901167655
76829,0.3867813779614054
76830,0.38676433718837216
76831,0.3867472966926141
76832,0.38673025647416837
76833,0.38671321653307217
76834,0.38669617686936275
76835,0.38667913748307725
76836,0.3866620983742531
76837,0.38664505954292705
76838,0.38662802098913673
76839,0.38661098271291905
76840,0.3865939447143115
76841,0.386576906993351
76842,0.3865598695500749
76843,0.3865428323845202
76844,0.3865257954967243
76845,0.38650875888672426
76846,0.3864917225545572
76847,0.3864746865002605
76848,0.3864576507238711
76849,0.3864406152254263
76850,0.3864235800049632
76851,0.3864065450625191
76852,0.3863895103981309
76853,0.3863724760118361
76854,0.3863554419036716
76855,0.3863384080736746
76856,0.38632137452188225
76857,0.3863043412483318
76858,0.38628730825306024
76859,0.3862702755361048
76860,0.38625324309750264
76861,0.3862362109372909
76862,0.3862191790555066
76863,0.3862021474521871
76864,0.3861851161273693
76865,0.38616808508109035
76866,0.3861510543133875
76867,0.38613402382429773
76868,0.3861169936138584
76869,0.3860999636821063
76870,0.3860829340290787
76871,0.3860659046548127
76872,0.38604887555934553
76873,0.38603184674271407
76874,0.38601481820495565
76875,0.3859977899461072
76876,0.38598076196620584
76877,0.3859637342652887
76878,0.3859467068433929
76879,0.3859296797005555
76880,0.38591265283681353
76881,0.3858956262522042
76882,0.38587859994676443
76883,0.3858615739205315
76884,0.3858445481735423
76885,0.3858275227058341
76886,0.3858104975174437
76887,0.38579347260840835
76888,0.3857764479787651
76889,0.385759423628551
76890,0.38574239955780304
76891,0.38572537576655846
76892,0.38570835225485406
76893,0.3856913290227272
76894,0.3856743060702146
76895,0.3856572833973535
76896,0.38564026100418086
76897,0.3856232388907339
76898,0.3856062170570494
76899,0.3855891955031646
76900,0.38557217422911644
76901,0.38555515323494194
76902,0.3855381325206783
76903,0.3855211120863622
76904,0.38550409193203095
76905,0.3854870720577214
76906,0.3854700524634708
76907,0.3854530331493159
76908,0.38543601411529393
76909,0.38541899536144164
76910,0.38540197688779637
76911,0.3853849586943949
76912,0.3853679407812742
76913,0.38535092314847136
76914,0.3853339057960234
76915,0.3853168887239672
76916,0.3852998719323399
76917,0.3852828554211784
76918,0.38526583919051977
76919,0.3852488232404009
76920,0.3852318075708588
76921,0.38521479218193033
76922,0.3851977770736526
76923,0.3851807622460626
76924,0.38516374769919726
76925,0.3851467334330935
76926,0.3851297194477884
76927,0.38511270574331885
76928,0.3850956923197217
76929,0.38507867917703414
76930,0.38506166631529287
76931,0.38504465373453506
76932,0.38502764143479756
76933,0.3850106294161173
76934,0.38499361767853113
76935,0.38497660622207636
76936,0.38495959504678945
76937,0.38494258415270766
76938,0.3849255735398678
76939,0.3849085632083068
76940,0.3848915531580616
76941,0.3848745433891691
76942,0.3848575339016663
76943,0.3848405246955901
76944,0.3848235157709773
76945,0.3848065071278649
76946,0.3847894987662899
76947,0.38477249068628894
76948,0.38475548288789924
76949,0.38473847537115746
76950,0.3847214681361007
76951,0.3847044611827657
76952,0.38468745451118946
76953,0.38467044812140877
76954,0.38465344201346063
76955,0.38463643618738186
76956,0.3846194306432093
76957,0.38460242538097994
76958,0.3845854204007306
76959,0.38456841570249817
76960,0.3845514112863195
76961,0.3845344071522315
76962,0.3845174033002709
76963,0.38450039973047484
76964,0.3844833964428798
76965,0.38446639343752304
76966,0.3844493907144411
76967,0.38443238827367116
76968,0.3844153861152498
76969,0.3843983842392139
76970,0.38438138264560034
76971,0.38436438133444606
76972,0.3843473803057877
76973,0.38433037955966237
76974,0.3843133790961066
76975,0.3842963789151575
76976,0.38427937901685183
76977,0.38426237940122626
76978,0.3842453800683177
76979,0.3842283810181629
76980,0.38421138225079904
76981,0.3841943837662624
76982,0.38417738556459025
76983,0.3841603876458191
76984,0.6901412774152315
76985,0.6901259128740375
76986,0.6901105479130761
76987,0.6900951825323696
76988,0.6900798167319406
76989,0.6900644505118115
76990,0.6900490838720048
76991,0.6900337168125429
76992,0.6900183493334484
76993,0.6900029814347437
76994,0.6899876131164513
76995,0.6899722443785937
76996,0.6899568752211933
76997,0.6899415056442727
76998,0.6899261356478542
76999,0.6899107652319606
77000,0.6898953943966141
77001,0.6898800231418375
77002,0.689864651467653
77003,0.6898492793740832
77004,0.6898339068611509
77005,0.6898185339288783
77006,0.6898031605772881
77007,0.6897877868064026
77008,0.6897724126162444
77009,0.6897570380068363
77010,0.6897416629782005
77011,0.6897262875303597
77012,0.6897109116633365
77013,0.6896955353771532
77014,0.6896801586718326
77015,0.6896647815473971
77016,0.6896494040038693
77017,0.6896340260412719
77018,0.6896186476596272
77019,0.689603268858958
77020,0.6895878896392866
77021,0.6895725100006359
77022,0.6895571299430282
77023,0.6895417494664863
77024,0.6895263685710326
77025,0.6895109872566896
77026,0.6894956055234803
77027,0.689480223371427
77028,0.6894648408005523
77029,0.6894494578108786
77030,0.6894340744024291
77031,0.689418690575226
77032,0.6894033063292917
77033,0.6893879216646492
77034,0.6893725365813209
77035,0.6893571510793297
77036,0.6893417651586978
77037,0.6893263788194482
77038,0.6893109920616033
77039,0.6892956048851858
77040,0.6892802172902183
77041,0.6892648292767236
77042,0.6892494408447242
77043,0.6892340519942427
77044,0.6892186627253019
77045,0.6892032730379244
77046,0.6891878829321327
77047,0.6891724924079498
77048,0.689157101465398
77049,0.6891417101045002
77050,0.6891263183252789
77051,0.6891109261277569
77052,0.6890955335119568
77053,0.6890801404779014
77054,0.6890647470256134
77055,0.6890493531551153
77056,0.6890339588664299
77057,0.68901856415958
77058,0.6890031690345879
77059,0.6889877734914767
77060,0.6889723775302691
77061,0.6889569811509876
77062,0.6889415843536552
77063,0.6889261871382941
77064,0.6889107895049275
77065,0.6888953914535778
77066,0.688879992984268
77067,0.6888645940970207
77068,0.6888491947918586
77069,0.6888337950688046
77070,0.6888183949278811
77071,0.6888029943691113
77072,0.6887875933925176
77073,0.6887721919981228
77074,0.6887567901859496
77075,0.688741387956021
77076,0.6887259853083596
77077,0.6887105822429882
77078,0.6886951787599294
77079,0.6886797748592063
77080,0.6886643705408413
77081,0.6886489658048576
77082,0.6886335606512775
77083,0.688618155080124
77084,0.6886027490914199
77085,0.6885873426851882
77086,0.6885719358614514
77087,0.6885565286202323
77088,0.6885411209615537
77089,0.6885257128854386
77090,0.6885103043919097
77091,0.6884948954809899
77092,0.6884794861527016
77093,0.6884640764070682
77094,0.6884486662441122
77095,0.6884332556638563
77096,0.6884178446663237
77097,0.6884024332515368
77098,0.6883870214195188
77099,0.6883716091702923
77100,0.6883561965038804
77101,0.6883407834203056
77102,0.688325369919591
77103,0.6883099560017594
77104,0.6882945416668335
77105,0.6882791269148365
77106,0.6882637117457908
77107,0.6882482961597196
77108,0.6882328801566456
77109,0.6882174637365919
77110,0.6882020468995811
77111,0.6881866296456363
77112,0.6881712119747802
77113,0.6881557938870356
77114,0.6881403753824258
77115,0.6881249564609733
77116,0.6881095371227011
77117,0.6880941173676322
77118,0.6880786971957893
77119,0.6880632766071956
77120,0.6880478556018738
77121,0.6880324341798468
77122,0.6880170123411375
77123,0.688001590085769
77124,0.6879861674137641
77125,0.6879707443251457
77126,0.6879553208199366
77127,0.68793989689816
77128,0.6879244725598389
77129,0.6879090478049958
77130,0.6878936226336542
77131,0.6878781970458364
77132,0.6878627710415659
77133,0.6878473446208653
77134,0.6878319177837579
77135,0.6878164905302663
77136,0.6878010628604138
77137,0.6877856347742228
77138,0.687770206271717
77139,0.6877547773529189
77140,0.6877393480178517
77141,0.6877239182665381
77142,0.6877084880990014
77143,0.6876930575152645
77144,0.6876776265153502
77145,0.6876621950992817
77146,0.687646763267082
77147,0.6876313310187738
77148,0.6876158983543805
77149,0.6876004652739248
77150,0.68758503177743
77151,0.6875695978649189
77152,0.6875541635364145
77153,0.68753872879194
77154,0.6875232936315182
77155,0.6875078580551724
77156,0.6874924220629253
77157,0.6874769856548001
77158,0.6874615488308199
77159,0.6874461115910078
77160,0.6874306739353866
77161,0.6874152358639793
77162,0.6873997973768093
77163,0.6873843584738993
77164,0.6873689191552729
77165,0.6873534794209525
77166,0.6873380392709614
77167,0.6873225987053229
77168,0.6873071577240598
77169,0.6872917163271952
77170,0.6872762745147525
77171,0.6872608322867542
77172,0.6872453896432238
77173,0.6872299465841842
77174,0.6872145031096588
77175,0.6871990592196703
77176,0.6871836149142421
77177,0.6871681701933972
77178,0.6871527250571584
77179,0.6871372795055494
77180,0.6871218335385928
77181,0.6871063871563119
77182,0.6870909403587299
77183,0.6870754931458699
77184,0.6870600455177549
77185,0.6870445974744082
77186,0.6870291490158525
77187,0.6870137001421116
77188,0.6869982508532081
77189,0.6869828011491655
77190,0.6869673510300067
77191,0.686951900495755
77192,0.6869364495464334
77193,0.6869209981820652
77194,0.6869055464026734
77195,0.6868900942082815
77196,0.6868746415989123
77197,0.686859188574589
77198,0.686843735135335
77199,0.6868282812811732
77200,0.6868128270121271
77201,0.6867973723282196
77202,0.686781917229474
77203,0.6867664617159136
77204,0.6867510057875613
77205,0.6867355494444406
77206,0.6867200926865743
77207,0.6867046355139861
77208,0.686689177926699
77209,0.6866737199247361
77210,0.6866582615081207
77211,0.686642802676876
77212,0.6866273434310253
77213,0.6866118837705917
77214,0.6865964236955985
77215,0.6865809632060689
77216,0.686565502302026
77217,0.6865500409834934
77218,0.686534579250494
77219,0.6865191171030512
77220,0.6865036545411881
77221,0.6864881915649281
77222,0.6864727281742944
77223,0.6864572643693104
77224,0.6864418001499991
77225,0.686426335516384
77226,0.6864108704684879
77227,0.6863954050063349
77228,0.6863799391299475
77229,0.6863644728393495
77230,0.6863490061345638
77231,0.6863335390156138
77232,0.686318071482523
77233,0.6863026035353144
77234,0.6862871351740114
77235,0.6862716663986373
77236,0.6862561972092155
77237,0.686240727605769
77238,0.6862252575883215
77239,0.686209787156896
77240,0.686194316311516
77241,0.6861788450522047
77242,0.6861633733789857
77243,0.686147901291882
77244,0.6861324287909171
77245,0.686116955876114
77246,0.6861014825474965
77247,0.6860860088050876
77248,0.686070534648911
77249,0.6860550600789896
77250,0.6860395850953471
77251,0.6860241096980068
77252,0.6860086338869917
77253,0.6859931576623256
77254,0.6859776810240317
77255,0.6859622039721333
77256,0.6859467265066539
77257,0.6859312486276169
77258,0.6859157703350454
77259,0.685900291628963
77260,0.685884812509393
77261,0.6858693329763588
77262,0.6858538530298838
77263,0.6858383726699916
77264,0.6858228918967051
77265,0.6858074107100481
77266,0.685791929110044
77267,0.685776447096716
77268,0.6857609646700876
77269,0.6857454818301825
77270,0.6857299985770235
77271,0.6857145149106344
77272,0.6856990308310388
77273,0.6856835463382597
77274,0.6856680614323207
77275,0.6856525761132453
77276,0.685637090381057
77277,0.6856216042357791
77278,0.6856061176774351
77279,0.6855906307060483
77280,0.6855751433216424
77281,0.6855596555242407
77282,0.6855441673138667
77283,0.6855286786905438
77284,0.6855131896542956
77285,0.6854977002051454
77286,0.6854822103431167
77287,0.6854667200682331
77288,0.6854512293805181
77289,0.6854357382799949
77290,0.6854202467666871
77291,0.6854047548406185
77292,0.6853892625018121
77293,0.6853737697502919
77294,0.6853582765860808
77295,0.6853427830092028
77296,0.6853272890196811
77297,0.6853117946175395
77298,0.6852962998028013
77299,0.68528080457549
77300,0.6852653089356292
77301,0.6852498128832425
77302,0.6852343164183531
77303,0.685218819540985
77304,0.6852033222511613
77305,0.6851878245489057
77306,0.6851723264342419
77307,0.6851568279071932
77308,0.6851413289677833
77309,0.6851258296160356
77310,0.6851103298519737
77311,0.6850948296756213
77312,0.6850793290870018
77313,0.6850638280861387
77314,0.6850483266730558
77315,0.6850328248477764
77316,0.6850173226103244
77317,0.6850018199607231
77318,0.6849863168989963
77319,0.6849708134251672
77320,0.6849553095392596
77321,0.6849398052412973
77322,0.6849243005313036
77323,0.6849087954093022
77324,0.6848932898753167
77325,0.6848777839293709
77326,0.6848622775714881
77327,0.6848467708016919
77328,0.6848312636200061
77329,0.6848157560264542
77330,0.6848002480210599
77331,0.6847847396038468
77332,0.6847692307748384
77333,0.6847537215340586
77334,0.6847382118815307
77335,0.6847227018172786
77336,0.6847071913413257
77337,0.684691680453696
77338,0.6846761691544128
77339,0.6846606574434999
77340,0.684645145320981
77341,0.6846296327868796
77342,0.6846141198412194
77343,0.6845986064840243
77344,0.6845830927153175
77345,0.6845675785351231
77346,0.6845520639434647
77347,0.6845365489403658
77348,0.6845210335258501
77349,0.6845055176999414
77350,0.6844900014626634
77351,0.6844744848140396
77352,0.684458967754094
77353,0.68444345028285
77354,0.6844279324003314
77355,0.684412414106562
77356,0.6843968954015653
77357,0.6843813762853652
77358,0.6843658567579854
77359,0.6843503368194496
77360,0.6843348164697813
77361,0.6843192957090045
77362,0.6843037745371429
77363,0.68428825295422
77364,0.6842727309602599
77365,0.684257208555286
77366,0.6842416857393223
77367,0.6842261625123923
77368,0.6842106388745199
77369,0.6841951148257288
77370,0.6841795903660428
77371,0.6841640654954857
77372,0.6841485402140811
77373,0.6841330145218528
77374,0.6841174884188247
77375,0.6841019619050205
77376,0.6840864349804638
77377,0.6840709076451787
77378,0.6840553798991887
77379,0.6840398517425179
77380,0.6840243231751898
77381,0.6840087941972283
77382,0.6839932648086571
77383,0.6839777350095001
77384,0.6839622047997811
77385,0.6839466741795238
77386,0.6839311431487523
77387,0.6839156117074899
77388,0.6839000798557608
77389,0.6838845475935889
77390,0.6838690149209977
77391,0.6838534818380112
77392,0.6838379483446533
77393,0.6838224144409476
77394,0.683806880126918
77395,0.6837913454025887
77396,0.6837758102679831
77397,0.6837602747231252
77398,0.6837447387680387
77399,0.6837292024027477
77400,0.683713665627276
77401,0.6836981284416475
77402,0.6836825908458857
77403,0.6836670528400149
77404,0.6836515144240587
77405,0.6836359755980412
77406,0.6836204363619861
77407,0.6836048967159174
77408,0.6835893566598588
77409,0.6835738161938343
77410,0.6835582753178678
77411,0.6835427340319833
77412,0.6835271923362044
77413,0.6835116502305553
77414,0.6834961077150596
77415,0.6834805647897415
77416,0.6834650214546248
77417,0.6834494777097335
77418,0.6834339335550912
77419,0.6834183889907222
77420,0.6834028440166502
77421,0.6833872986328992
77422,0.683371752839493
77423,0.6833562066364557
77424,0.6833406600238113
77425,0.6833251130015835
77426,0.6833095655697964
77427,0.6832940177284739
77428,0.6832784694776399
77429,0.6832629208173184
77430,0.6832473717475336
77431,0.683231822268309
77432,0.6832162723796691
77433,0.6832007220816372
77434,0.6831851713742378
77435,0.6831696202574946
77436,0.6831540687314318
77437,0.6831385167960731
77438,0.6831229644514427
77439,0.6831074116975646
77440,0.6830918585344626
77441,0.683076304962161
77442,0.6830607509806835
77443,0.6830451965900541
77444,0.683029641790297
77445,0.6830140865814361
77446,0.6829985309634956
77447,0.6829829749364991
77448,0.6829674185004709
77449,0.6829518616554352
77450,0.6829363044014155
77451,0.6829207467384364
77452,0.6829051886665215
77453,0.682889630185695
77454,0.682874071295981
77455,0.6828585119974033
77456,0.6828429522899864
77457,0.6828273921737538
77458,0.6828118316487298
77459,0.6827962707149386
77460,0.6827807093724043
77461,0.6827651476211505
77462,0.6827495854612016
77463,0.6827340228925817
77464,0.6827184599153148
77465,0.6827028965294248
77466,0.6826873327349362
77467,0.6826717685318726
77468,0.6826562039202585
77469,0.6826406389001175
77470,0.6826250734714744
77471,0.6826095076343526
77472,0.6825939413887765
77473,0.6825783747347702
77474,0.6825628076723579
77475,0.6825472402015634
77476,0.6825316723224112
77477,0.682516104034925
77478,0.6825005353391292
77479,0.6824849662350481
77480,0.6824693967227053
77481,0.6824538268021254
77482,0.6824382564733322
77483,0.6824226857363501
77484,0.6824071145912031
77485,0.6823915430379153
77486,0.6823759710765109
77487,0.682360398707014
77488,0.6823448259294488
77489,0.6823292527438396
77490,0.6823136791502106
77491,0.6822981051485854
77492,0.6822825307389887
77493,0.6822669559214445
77494,0.682251380695977
77495,0.6822358050626104
77496,0.6822202290213687
77497,0.6822046525722764
77498,0.6821890757153575
77499,0.682173498450636
77500,0.6821579207781365
77501,0.6821423426978829
77502,0.6821267642098996
77503,0.6821111853142104
77504,0.6820956060108402
77505,0.6820800262998126
77506,0.682064446181152
77507,0.6820488656548825
77508,0.6820332847210286
77509,0.6820177033796145
77510,0.6820021216306642
77511,0.681986539474202
77512,0.6819709569102521
77513,0.681955373938839
77514,0.6819397905599865
77515,0.6819242067737193
77516,0.6819086225800614
77517,0.6818930379790369
77518,0.6818774529706703
77519,0.6818618675549859
77520,0.6818462817320078
77521,0.6818306955017602
77522,0.6818151088642675
77523,0.681799521819554
77524,0.6817839343676441
77525,0.6817683465085617
77526,0.6817527582423314
77527,0.6817371695689772
77528,0.6817215804885237
77529,0.6817059910009949
77530,0.6816904011064154
77531,0.6816748108048092
77532,0.6816592200962007
77533,0.6816436289806143
77534,0.6816280374580743
77535,0.6816124455286049
77536,0.6815968531922304
77537,0.6815812604489752
77538,0.6815656672988637
77539,0.6815500737419199
77540,0.6815344797781686
77541,0.6815188854076338
77542,0.6815032906303399
77543,0.6814876954463113
77544,0.6814720998555722
77545,0.6814565038581472
77546,0.6814409074540603
77547,0.6814253106433361
77548,0.681409713425999
77549,0.6813941158020732
77550,0.6813785177715831
77551,0.6813629193345531
77552,0.6813473204910073
77553,0.6813317212409707
77554,0.6813161215844671
77555,0.6813005215215211
77556,0.681284921052157
77557,0.6812693201763992
77558,0.6812537188942721
77559,0.6812381172058003
77560,0.6812225151110078
77561,0.6812069126099193
77562,0.6811913097025591
77563,0.6811757063889516
77564,0.6811601026691213
77565,0.6811444985430924
77566,0.6811288940108895
77567,0.681113289072537
77568,0.6810976837280592
77569,0.6810820779774807
77570,0.6810664718208258
77571,0.6810508652581189
77572,0.6810352582893846
77573,0.6810196509146471
77574,0.6810040431339313
77575,0.680988434947261
77576,0.680972826354661
77577,0.6809572173561559
77578,0.68094160795177
77579,0.6809259981415275
77580,0.6809103879254533
77581,0.6808947773035717
77582,0.6808791662759069
77583,0.680863554842484
77584,0.6808479430033268
77585,0.6808323307584601
77586,0.6808167181079083
77587,0.6808011050516961
77588,0.6807854915898477
