,Unnamed: 0,Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month,Day,Unnamed: 24,BCFG,BR,DZ,FG,FG+,FU,GR,HZ,MIFG,RA,SN,SQ,TS,TSRA,VCFG,VCTS
704,708,1.0,2008-10-18,60.0,43.0,52.0,1.0,40.0,45.0,13.0,0.0,0607,1706,RA BR,0.0,0.05,29.58,30.32,2.1,7.0,6.1,2008,10,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
706,710,1.0,2008-10-19,62.0,40.0,51.0,0.0,37.0,45.0,14.0,0.0,0608,1704, ,0.0,0.0,29.49,30.24,12.0,19.0,12.4,2008,10,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,712,1.0,2008-10-20,55.0,43.0,49.0,-1.0,42.0,46.0,16.0,0.0,0610,1703,RA BR,0.0,0.18,29.48,30.21,4.0,31.0,7.6,2008,10,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
710,714,1.0,2008-10-21,55.0,38.0,47.0,-3.0,35.0,42.0,18.0,0.0,0611,1701, ,0.0,0.0,29.64,30.37,7.1,2.0,8.7,2008,10,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,716,1.0,2008-10-22,52.0,35.0,44.0,-6.0,30.0,40.0,21.0,0.0,0612,1660, ,0.0,0.0,29.65,30.39,12.1,12.0,13.1,2008,10,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,718,1.0,2008-10-23,58.0,41.0,50.0,1.0,36.0,44.0,15.0,0.0,0613,1658,RA,0.0,0.16,29.5,30.27,11.5,12.0,11.8,2008,10,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
716,720,1.0,2008-10-24,54.0,44.0,49.0,0.0,44.0,47.0,16.0,0.0,0614,1657,TSRA RA BR,0.0,0.32,29.18,29.96,5.3,19.0,6.1,2008,10,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
718,722,1.0,2008-10-25,53.0,43.0,48.0,0.0,40.0,44.0,17.0,0.0,0616,1656,RA DZ BR,0.0,0.1,29.02,29.77,11.9,22.0,12.3,2008,10,25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
720,724,1.0,2008-10-26,56.0,37.0,47.0,-1.0,32.0,41.0,18.0,0.0,0617,1654,RA,0.1,0.1,29.1,29.8,17.2,27.0,17.8,2008,10,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
722,726,1.0,2008-10-27,47.0,33.0,40.0,-8.0,27.0,35.0,25.0,0.0,0618,1653, ,0.1,0.1,29.51,30.2,13.7,31.0,14.4,2008,10,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,728,1.0,2008-10-28,45.0,31.0,38.0,-9.0,23.0,33.0,27.0,0.0,0619,1651, ,0.0,0.0,29.54,30.29,10.5,30.0,10.9,2008,10,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,730,1.0,2008-10-29,51.0,32.0,42.0,-5.0,24.0,34.0,23.0,0.0,0620,1650, ,0.0,0.0,29.47,30.21,3.7,32.0,6.2,2008,10,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,732,1.0,2008-10-30,62.0,31.0,47.0,1.0,32.0,41.0,18.0,0.0,0622,1649, ,0.0,0.0,29.57,30.31,10.5,19.0,10.4,2008,10,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,734,1.0,2008-10-31,70.0,48.0,59.0,13.0,46.0,51.0,6.0,0.0,0623,1647, ,0.0,0.0,29.57,30.3,5.7,22.0,7.4,2008,10,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,1104,1.0,2010-05-01,70.0,58.0,64.0,11.0,53.0,58.0,1.0,0.0,0448,1849,RA BR,0.0,0.11,28.89,29.6,9.1,21.0,9.4,2010,5,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1099,1106,1.0,2010-05-02,69.0,53.0,61.0,7.0,52.0,56.0,4.0,0.0,0447,1850,RA BR,0.0,0.93,28.9,29.61,4.4,25.0,6.1,2010,5,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1101,1108,1.0,2010-05-03,72.0,50.0,61.0,7.0,45.0,53.0,4.0,0.0,0446,1851, ,0.0,0.0,29.07,29.77,8.8,25.0,9.4,2010,5,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,1110,1.0,2010-05-04,79.0,50.0,65.0,11.0,44.0,54.0,0.0,0.0,0444,1852, ,0.0,0.0,29.05,29.77,13.9,21.0,14.2,2010,5,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,1112,1.0,2010-05-05,72.0,56.0,64.0,9.0,37.0,51.0,1.0,0.0,0443,1853, ,0.0,0.1,29.08,29.77,10.2,27.0,12.8,2010,5,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1107,1114,1.0,2010-05-06,63.0,46.0,55.0,0.0,39.0,46.0,10.0,0.0,0442,1855,TSRA,0.0,0.01,29.27,29.99,5.7,3.0,9.1,2010,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1109,1116,1.0,2010-05-07,59.0,45.0,52.0,-3.0,46.0,48.0,13.0,0.0,0441,1856,TSRA RA BR,0.0,0.72,28.98,29.73,2.6,34.0,13.2,2010,5,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1111,1118,1.0,2010-05-08,50.0,42.0,46.0,-10.0,35.0,41.0,19.0,0.0,0439,1857,RA,0.0,0.02,29.36,30.05,14.5,30.0,15.2,2010,5,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,1120,1.0,2010-05-09,58.0,38.0,48.0,-8.0,29.0,40.0,17.0,0.0,0438,1858, ,0.0,0.0,29.59,30.31,2.5,35.0,6.4,2010,5,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1115,1122,1.0,2010-05-10,58.0,41.0,50.0,-6.0,31.0,42.0,15.0,0.0,0437,1859,RA,0.0,0.1,29.47,30.24,13.5,11.0,14.2,2010,5,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,1124,1.0,2010-05-11,52.0,44.0,48.0,-9.0,46.0,47.0,17.0,0.0,0436,1860,RA DZ BR,0.0,0.97,29.16,29.9,5.6,9.0,9.9,2010,5,11,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1119,1126,1.0,2010-05-12,51.0,44.0,48.0,-9.0,45.0,46.0,17.0,0.0,0435,1901,TSRA RA FG BR,0.0,0.12,29.36,30.1,8.9,6.0,10.4,2010,5,12,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1121,1128,1.0,2010-05-13,73.0,48.0,61.0,3.0,53.0,55.0,4.0,0.0,0434,1902,TSRA RA BR,0.0,1.49,29.23,29.93,4.8,25.0,12.3,2010,5,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1123,1130,1.0,2010-05-14,66.0,47.0,57.0,-1.0,44.0,50.0,8.0,0.0,0433,1903, ,0.0,0.0,29.46,30.17,10.9,26.0,11.2,2010,5,14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125,1132,1.0,2010-05-15,61.0,43.0,52.0,-6.0,42.0,48.0,13.0,0.0,0432,1904, ,0.0,0.0,29.53,30.26,4.1,4.0,5.8,2010,5,15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127,1134,1.0,2010-05-16,66.0,41.0,54.0,-5.0,43.0,49.0,11.0,0.0,0431,1905, ,0.0,0.0,29.44,30.18,9.7,5.0,10.1,2010,5,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,1136,1.0,2010-05-17,58.0,50.0,54.0,-5.0,42.0,48.0,11.0,0.0,0430,1906,RA,0.0,0.01,29.29,30.04,9.6,3.0,9.8,2010,5,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1131,1138,1.0,2010-05-18,65.0,46.0,56.0,-4.0,40.0,48.0,9.0,0.0,0429,1907, ,0.0,0.0,29.26,29.99,9.1,3.0,9.8,2010,5,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1133,1140,1.0,2010-05-19,74.0,44.0,59.0,-1.0,39.0,51.0,6.0,0.0,0428,1908, ,0.0,0.0,29.31,30.02,5.7,4.0,6.4,2010,5,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1135,1142,1.0,2010-05-20,74.0,47.0,61.0,0.0,49.0,55.0,4.0,0.0,0427,1909,RA,0.0,0.05,29.29,30.02,6.8,13.0,7.8,2010,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,1144,1.0,2010-05-21,73.0,56.0,65.0,4.0,58.0,60.0,0.0,0.0,0426,1910,RA DZ BR HZ,0.0,0.21,29.15,29.88,4.6,10.0,6.3,2010,5,21,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1139,1146,1.0,2010-05-22,74.0,58.0,66.0,5.0,59.0,61.0,0.0,1.0,0425,1911,FG+ BR HZ,0.0,0.0,29.23,29.94,3.4,12.0,5.4,2010,5,22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1141,1148,1.0,2010-05-23,89.0,62.0,76.0,15.0,66.0,69.0,0.0,11.0,0425,1912, ,0.0,0.0,29.26,29.97,9.8,18.0,10.0,2010,5,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,1150,1.0,2010-05-24,91.0,70.0,81.0,19.0,67.0,72.0,0.0,16.0,0424,1913, ,0.0,0.0,29.33,30.03,6.6,14.0,8.2,2010,5,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1145,1152,1.0,2010-05-25,88.0,69.0,79.0,17.0,62.0,68.0,0.0,14.0,0423,1914, ,0.0,0.0,29.33,30.04,5.1,13.0,7.8,2010,5,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1147,1154,1.0,2010-05-26,87.0,66.0,77.0,15.0,63.0,68.0,0.0,12.0,0422,1915, ,0.0,0.1,29.29,30.0,3.1,3.0,4.5,2010,5,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1149,1156,1.0,2010-05-27,77.0,61.0,69.0,7.0,50.0,59.0,0.0,4.0,0422,1916, ,0.0,0.0,29.31,30.03,10.4,3.0,10.7,2010,5,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1151,1158,1.0,2010-05-28,79.0,57.0,68.0,5.0,50.0,58.0,0.0,3.0,0421,1916, ,0.0,0.0,29.28,30.01,7.8,3.0,8.4,2010,5,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153,1160,1.0,2010-05-29,86.0,59.0,73.0,9.0,57.0,63.0,0.0,8.0,0421,1917, ,0.0,0.0,29.23,29.95,5.0,5.0,5.8,2010,5,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1155,1162,1.0,2010-05-30,91.0,61.0,76.0,12.0,59.0,66.0,0.0,11.0,0420,1918, ,0.0,0.0,29.16,29.88,4.6,18.0,5.9,2010,5,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1157,1164,1.0,2010-05-31,81.0,66.0,74.0,10.0,64.0,67.0,0.0,9.0,0420,1919,TSRA RA BR,0.0,0.26,29.15,29.86,0.6,24.0,4.7,2010,5,31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1159,1166,1.0,2010-06-01,85.0,63.0,74.0,10.0,62.0,67.0,0.0,9.0,0419,1920,BR HZ,0.0,0.0,29.1,29.84,5.1,19.0,6.0,2010,6,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1161,1168,1.0,2010-06-02,77.0,57.0,67.0,3.0,61.0,64.0,0.0,2.0,0419,1920,TSRA RA BR,0.0,1.02,29.0,29.71,3.6,34.0,8.7,2010,6,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1163,1170,1.0,2010-06-03,71.0,56.0,64.0,0.0,46.0,55.0,1.0,0.0,0418,1921, ,0.0,0.0,29.1,29.81,6.7,4.0,7.8,2010,6,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165,1172,1.0,2010-06-04,83.0,57.0,70.0,6.0,60.0,65.0,0.0,5.0,0418,1922, ,0.0,0.0,29.0,29.73,7.8,22.0,9.8,2010,6,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167,1174,1.0,2010-06-05,79.0,60.0,70.0,5.0,65.0,67.0,0.0,5.0,0417,1923,RA BR,0.0,0.15,28.95,29.66,5.0,23.0,7.8,2010,6,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,1176,1.0,2010-06-06,76.0,55.0,66.0,0.0,55.0,59.0,0.0,1.0,0417,1923,RA,0.0,0.1,29.16,29.84,9.2,32.0,11.2,2010,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1171,1178,1.0,2010-06-07,70.0,54.0,62.0,-4.0,49.0,55.0,3.0,0.0,0417,1924, ,0.0,0.0,29.34,30.05,6.4,8.0,6.9,2010,6,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1173,1180,1.0,2010-06-08,67.0,58.0,63.0,-3.0,57.0,59.0,2.0,0.0,0417,1925,RA BR,0.0,0.45,29.22,29.97,8.8,13.0,10.1,2010,6,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1175,1182,1.0,2010-06-09,83.0,65.0,74.0,8.0,56.0,63.0,0.0,9.0,0416,1925,BR,0.0,0.0,29.13,29.84,10.2,28.0,10.8,2010,6,9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,1184,1.0,2010-06-10,77.0,58.0,68.0,1.0,54.0,60.0,0.0,3.0,0416,1926, ,0.0,0.0,29.26,29.96,4.8,7.0,6.7,2010,6,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,1186,1.0,2010-06-11,89.0,64.0,77.0,10.0,67.0,71.0,0.0,12.0,0416,1926,TS RA,0.0,0.02,29.18,29.89,8.8,19.0,10.5,2010,6,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1181,1188,1.0,2010-06-12,77.0,62.0,70.0,2.0,63.0,65.0,0.0,5.0,0416,1927,TSRA RA BR,0.0,0.34,29.25,29.96,3.9,4.0,8.1,2010,6,12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1183,1190,1.0,2010-06-13,71.0,62.0,67.0,-1.0,62.0,64.0,0.0,2.0,0416,1927,RA BR,0.0,0.25,29.26,29.98,3.5,9.0,5.0,2010,6,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1185,1192,1.0,2010-06-14,70.0,60.0,65.0,-3.0,61.0,62.0,0.0,0.0,0416,1928,RA BR,0.0,0.1,29.23,29.94,6.2,4.0,6.6,2010,6,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1187,1194,1.0,2010-06-15,79.0,60.0,70.0,2.0,66.0,67.0,0.0,5.0,0416,1928,RA BR,0.0,0.59,29.16,29.89,2.2,19.0,5.5,2010,6,15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1189,1196,1.0,2010-06-16,82.0,63.0,73.0,4.0,61.0,65.0,0.0,8.0,0416,1929, ,0.0,0.0,29.28,29.98,5.9,28.0,9.0,2010,6,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1191,1198,1.0,2010-06-17,84.0,64.0,74.0,5.0,62.0,67.0,0.0,9.0,0416,1929, ,0.0,0.0,29.3,30.01,5.8,14.0,7.5,2010,6,17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1193,1200,1.0,2010-06-18,90.0,67.0,79.0,9.0,66.0,69.0,0.0,14.0,0416,1929,TSRA BR,0.0,0.87,29.18,29.92,6.8,21.0,10.4,2010,6,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1195,1202,1.0,2010-06-19,85.0,66.0,76.0,6.0,61.0,66.0,0.0,11.0,0416,1930, ,0.0,0.0,29.24,29.94,9.8,28.0,10.6,2010,6,19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1197,1204,1.0,2010-06-20,81.0,64.0,73.0,3.0,61.0,65.0,0.0,8.0,0416,1930, ,0.0,0.1,29.34,30.04,3.8,8.0,4.7,2010,6,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1199,1206,1.0,2010-06-21,85.0,67.0,76.0,6.0,66.0,69.0,0.0,11.0,0416,1930,TSRA BR,0.0,0.22,29.26,29.97,5.6,16.0,8.4,2010,6,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1201,1208,1.0,2010-06-22,85.0,69.0,77.0,7.0,68.0,71.0,0.0,12.0,0417,1931, ,0.0,0.0,29.28,29.98,5.9,23.0,6.9,2010,6,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1203,1210,1.0,2010-06-23,87.0,69.0,78.0,8.0,70.0,71.0,0.0,13.0,0417,1931,TS TSRA RA BR,0.0,0.87,29.16,29.89,10.2,22.0,11.5,2010,6,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1205,1212,1.0,2010-06-24,84.0,65.0,75.0,4.0,60.0,65.0,0.0,10.0,0417,1931, ,0.0,0.0,29.33,30.03,5.4,32.0,8.7,2010,6,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207,1214,1.0,2010-06-25,84.0,62.0,73.0,2.0,62.0,67.0,0.0,8.0,0417,1931, ,0.0,0.0,29.28,30.0,6.4,20.0,7.3,2010,6,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209,1216,1.0,2010-06-26,87.0,69.0,78.0,7.0,66.0,70.0,0.0,13.0,0418,1931,TS TSRA,0.0,0.85,29.1,29.83,1.0,11.0,6.7,2010,6,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1211,1218,1.0,2010-06-27,85.0,72.0,79.0,8.0,70.0,73.0,0.0,14.0,0418,1931, ,0.0,0.54,28.9,29.62,7.4,24.0,9.1,2010,6,27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1213,1220,1.0,2010-06-28,82.0,63.0,73.0,2.0,59.0,65.0,0.0,8.0,0419,1931, ,0.0,0.0,29.08,29.76,9.4,31.0,11.3,2010,6,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1215,1222,1.0,2010-06-29,75.0,59.0,67.0,-4.0,53.0,59.0,0.0,2.0,0419,1931, ,0.0,0.0,29.41,30.09,6.2,4.0,7.5,2010,6,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,1224,1.0,2010-06-30,75.0,56.0,66.0,-6.0,50.0,57.0,0.0,1.0,0419,1931, ,0.0,0.0,29.54,30.25,3.7,4.0,6.0,2010,6,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1219,1226,1.0,2010-07-01,77.0,55.0,66.0,-6.0,48.0,57.0,0.0,1.0,0420,1931, ,0.0,0.0,29.59,30.33,5.0,9.0,5.5,2010,7,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221,1228,1.0,2010-07-02,83.0,59.0,71.0,-1.0,53.0,61.0,0.0,6.0,0420,1931, ,0.0,0.0,29.47,30.2,7.9,19.0,8.1,2010,7,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223,1230,1.0,2010-07-03,87.0,60.0,74.0,2.0,56.0,63.0,0.0,9.0,0421,1931, ,0.0,0.0,29.31,30.04,8.5,20.0,9.0,2010,7,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1225,1232,1.0,2010-07-04,91.0,68.0,80.0,8.0,66.0,71.0,0.0,15.0,0422,1930, ,0.0,0.0,29.2,29.91,10.2,22.0,10.5,2010,7,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227,1234,1.0,2010-07-05,91.0,78.0,85.0,13.0,64.0,71.0,0.0,20.0,0422,1930, ,0.0,0.0,29.2,29.9,15.0,20.0,15.3,2010,7,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,1236,1.0,2010-07-06,90.0,73.0,82.0,10.0,69.0,73.0,0.0,17.0,0423,1930,TSRA RA,0.0,0.37,29.26,29.96,8.4,22.0,9.0,2010,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1231,1238,1.0,2010-07-07,93.0,71.0,82.0,10.0,70.0,73.0,0.0,17.0,0423,1930,BR,0.0,0.2,29.34,30.03,3.5,23.0,6.3,2010,7,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1233,1240,1.0,2010-07-08,88.0,73.0,81.0,8.0,70.0,73.0,0.0,16.0,0424,1929,TSRA RA BR,0.0,0.16,29.27,29.99,2.7,32.0,5.4,2010,7,8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1235,1242,1.0,2010-07-09,88.0,70.0,79.0,6.0,59.0,67.0,0.0,14.0,0425,1929, ,0.0,0.1,29.26,29.98,6.3,36.0,7.5,2010,7,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,1244,1.0,2010-07-10,89.0,69.0,79.0,6.0,61.0,68.0,0.0,14.0,0425,1929, ,0.0,0.0,29.23,29.95,6.3,28.0,8.0,2010,7,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
